Date,Google Analytics Source,Google Analytics Medium,Google Analytics Campaign,Google Analytics Content,Transactions,Revenue
2021-10-17,instagram_stories,paid_social,october_cookie_campaign,2344337612,0,$0.00
2021-10-17,facebook,paid_social,october_cookie_campaign,2340195723,0,$0.00
2021-10-17,facebook,paid_social,october_cookie_campaign,2347100098,1,$281.96
2021-10-17,bing,ppc,october_ppc_cookie_campaign,oat+and+nut+cookies,42,"$8,640.66"
2021-10-17,facebook,paid_social,october_cookie_campaign,2341365494,1,$291.54
2021-10-17,facebook,paid_social,october_cookie_campaign,2347689348,1,$296.24
2021-10-17,instagram_stories,paid_social,october_cookie_campaign,2348672809,1,$243.99
2021-10-17,pinterest,paid_social,october_cookie_campaign,89651764,4,"$1,115.56"
2021-10-17,facebook,paid_social,october_cookie_campaign,2346249545,2,$503.94
2021-10-17,instagram_stories,paid_social,october_cookie_campaign,2341713241,0,$0.00
2021-10-17,google,ppc,october_ppc_cookie_campaign,oat+and+nut+cookies,210,"$46,500.30"
2021-10-17,facebook,paid_social,october_cookie_campaign,2348352637,0,$0.00
2021-10-17,facebook,paid_social,october_cookie_campaign,2344751613,1,$289.42
2021-10-17,wholesalersRus,affiliate,20_off_promo,wholesale_tid_5678,28,"$5,118.96"
2021-10-17,facebook,paid_social,october_cookie_campaign,2342240382,2,$529.08
2021-10-17,facebook,paid_social,october_cookie_campaign,2345132842,2,$495.78
2021-10-17,amazon,programmatic,always_on_cookies,56756903049,24,"$7,155.12"
2021-10-17,facebook,paid_social,october_cookie_campaign,2340153859,0,$0.00
2021-10-17,google,ppc,october_ppc_cookie_campaign,cookies+wholesale,202,"$54,366.28"
2021-10-17,google,ppc,october_ppc_cookie_campaign,chocolate+cookies+today,210,"$59,850.00"
2021-10-17,facebook,paid_social,october_cookie_campaign,2344541199,2,$560.24
2021-10-17,pinterest,paid_social,october_cookie_campaign,89653701,0,$0.00
2021-10-17,bing,ppc,october_ppc_cookie_campaign,cookies+wholesale,54,"$9,910.62"
2021-10-17,facebook,paid_social,october_cookie_campaign,2344235838,2,$550.10
2021-10-17,bing,ppc,october_ppc_cookie_campaign,chocolate+cookies+today,46,"$11,761.74"
2021-10-17,instagram_stories,paid_social,october_cookie_campaign,2343120456,1,$181.83
2021-10-17,pinterest,paid_social,october_cookie_campaign,89650642,2,$533.18
2021-10-17,pinterest,paid_social,october_cookie_campaign,89652298,0,$0.00
2021-10-17,google,ppc,october_ppc_cookie_campaign,cookie+gift+bundle,210,"$45,666.60"
2021-10-17,facebook,paid_social,october_cookie_campaign,2348802358,0,$0.00
2021-10-17,amazon,programmatic,always_on_cookies,56790933026,24,"$5,907.84"
2021-10-17,google,ppc,october_ppc_cookie_campaign,cookie+vouchers,218,"$44,840.42"
2021-10-17,Facebook,paid_social,october_cookie_campaign,2342630915,1,$244.34
2021-10-17,instagram_stories,paid_social,october_cookie_campaign,2345784317,3,$669.63
2021-10-17,facebook,paid_social,october_cookie_campaign,2343771880,0,$0.00
2021-10-17,facebook,paid_social,october_cookie_campaign,2344843950,1,$279.84
2021-10-17,facebook,paid_social,october_cookie_campaign,2342514859,0,$0.00
2021-10-17,facebook,paid_social,october_cookie_campaign,2345041086,0,$0.00
2021-10-17,facebook,paid_social,october_cookie_campaign,2348438397,0,$0.00
2021-10-17,facebook,paid_social,october_cookie_campaign,2343171260,1,$262.05
2021-10-17,facebook,paid_social,october_cookie_campaign,2340219276,1,$297.96
2021-10-17,facebook,paid_social,october_cookie_campaign,2342168712,1,$252.45
2021-10-18,facebook,paid_social,october_cookie_campaign,2344541199,1,$254.70
2021-10-18,facebook,paid_social,october_cookie_campaign,2344843950,1,$294.09
2021-10-18,Facebook,paid_social,october_cookie_campaign,2341424876,1,$247.18
2021-10-18,facebook,paid_social,october_cookie_campaign,2344439122,0,$0.00
2021-10-18,facebook,paid_social,october_cookie_campaign,2348209932,4,$873.28
2021-10-18,google,ppc,october_ppc_cookie_campaign,oat+and+nut+cookies,104,"$23,204.48"
2021-10-18,wholesalersRus,affiliate,20_off_promo,wholesale_tid_5678,15,"$3,001.65"
2021-10-18,facebook,paid_social,october_cookie_campaign,2342514859,0,$0.00
2021-10-18,facebook,paid_social,october_cookie_campaign,2343171260,1,$241.86
2021-10-18,wholesalersRus,affiliate,20_off_promo,wholesale2_tid_8342,3,"$3,867.90"
2021-10-18,instagram_stories,paid_social,october_cookie_campaign,2341713241,0,$0.00
2021-10-18,facebook,paid_social,october_cookie_campaign,2340153859,0,$0.00
2021-10-18,facebook,paid_social,october_cookie_campaign,2344469921,1,$215.09
2021-10-18,facebook,paid_social,october_cookie_campaign,2346384085,1,$236.70
2021-10-18,pinterest,paid_social,october_cookie_campaign,89650642,4,"$1,049.56"
2021-10-18,google,ppc,october_ppc_cookie_campaign,cookies+order+online,115,"$23,979.80"
2021-10-18,facebook,paid_social,october_cookie_campaign,2347689348,2,$455.40
2021-10-18,facebook,paid_social,october_cookie_campaign,2347300192,0,$0.00
2021-10-18,facebook,paid_social,october_cookie_campaign,2348352637,1,$258.79
2021-10-18,amazon,programmatic,always_on_cookies,56756903049,12,"$2,745.72"
2021-10-18,instagram_stories,paid_social,october_cookie_campaign,2348557655,2,$474.84
2021-10-18,facebook,paid_social,october_cookie_campaign,2344482216,1,$228.72
2021-10-18,google,ppc,october_ppc_cookie_campaign,cookie+vouchers,113,"$31,962.05"
2021-10-18,facebook,paid_social,october_cookie_campaign,2347458197,2,$446.44
2021-10-18,facebook,paid_social,october_cookie_campaign,2341694718,1,$290.46
2021-10-18,bing,ppc,october_ppc_cookie_campaign,chocolate+cookies+today,28,"$8,172.08"
2021-10-18,Facebook,paid_social,october_cookie_campaign,2347510410,3,$839.94
2021-10-18,pinterest,paid_social,october_cookie_campaign,89652298,2,$410.02
2021-10-18,bing,ppc,october_ppc_cookie_campaign,cookie+vouchers,24,"$6,660.24"
2021-10-18,facebook,paid_social,october_cookie_campaign,2341968907,0,$0.00
2021-10-18,bing,ppc,october_ppc_cookie_campaign,cookie+gift+bundle,30,"$7,326.90"
2021-10-18,facebook,paid_social,october_cookie_campaign,2343756859,0,$0.00
2021-10-18,facebook,paid_social,october_cookie_campaign,2348601871,1,$212.72
2021-10-18,facebook,paid_social,october_cookie_campaign,2348438397,0,$0.00
2021-10-18,instagram_stories,paid_social,october_cookie_campaign,2344337612,0,$0.00
2021-10-18,bing,ppc,october_ppc_cookie_campaign,cookies+order+online,28,"$5,257.84"
2021-10-18,facebook,paid_social,october_cookie_campaign,2344235838,0,$0.00
2021-10-18,instagram_stories,paid_social,october_cookie_campaign,2345784317,3,$615.75
2021-10-18,facebook,paid_social,october_cookie_campaign,2343687120,0,$0.00
2021-10-18,facebook,paid_social,october_cookie_campaign,2341365494,1,$204.38
2021-10-18,facebook,paid_social,october_cookie_campaign,2342763326,0,$0.00
2021-10-18,facebook,paid_social,october_cookie_campaign,2342168712,5,"$1,152.45"
2021-10-18,wholesalersRus,affiliate,20_off_promo,wholesale_tid_9761,8,"$2,321.36"
2021-10-18,amazon,programmatic,always_on_cookies,56790933026,10,"$2,332.90"
2021-10-18,pinterest,paid_social,october_cookie_campaign,89653701,2,$491.90
2021-10-18,instagram_stories,paid_social,october_cookie_campaign,2343120456,0,$0.00
2021-10-18,facebook,paid_social,october_cookie_campaign,2340195723,0,$0.00
2021-10-18,pinterest,paid_social,october_cookie_campaign,89658228,0,$0.00
2021-10-18,Facebook,paid_social,october_cookie_campaign,2343648870,1,$233.61
2021-10-18,facebook,paid_social,october_cookie_campaign,2345041086,0,$0.00
2021-10-18,facebook,paid_social,october_cookie_campaign,2343771880,0,$0.00
2021-10-18,Facebook,paid_social,october_cookie_campaign,2347612187,2,$556.90
2021-10-18,google,ppc,october_ppc_cookie_campaign,chocolate+cookies+today,103,"$29,028.49"
2021-10-18,facebook,paid_social,october_cookie_campaign,2340219276,1,$186.59
2021-10-18,facebook,paid_social,october_cookie_campaign,2344608667,2,$589.66
2021-10-18,facebook,paid_social,october_cookie_campaign,2343645835,0,$0.00
2021-10-18,amazon,programmatic,always_on_cookies,56790903023,13,"$2,844.92"
2021-10-18,facebook,paid_social,october_cookie_campaign,2346763930,2,$535.44
2021-10-18,facebook,paid_social,october_cookie_campaign,2344751613,1,$195.28
2021-10-18,bing,ppc,october_ppc_cookie_campaign,oat+and+nut+cookies,27,"$7,220.34"
2021-10-18,facebook,paid_social,october_cookie_campaign,2343145229,0,$0.00
2021-10-18,facebook,paid_social,october_cookie_campaign,2345132842,2,$525.60
2021-10-18,pinterest,paid_social,october_cookie_campaign,89654196,0,$0.00
2021-10-18,instagram_stories,paid_social,october_cookie_campaign,2345905323,0,$0.00
2021-10-18,Facebook,paid_social,october_cookie_campaign,2342630915,2,$448.74
2021-10-18,facebook,paid_social,october_cookie_campaign,2342240382,0,$0.00
2021-10-18,facebook,paid_social,october_cookie_campaign,2347100098,1,$221.24
2021-10-18,facebook,paid_social,october_cookie_campaign,2348802358,0,$0.00
2021-10-18,instagram_stories,paid_social,october_cookie_campaign,2341547820,0,$0.00
2021-10-18,google,ppc,october_ppc_cookie_campaign,cookies+wholesale,117,"$23,453.82"
2021-10-18,google,ppc,october_ppc_cookie_campaign,cookie+gift+bundle,103,"$18,653.30"
2021-10-18,pinterest,paid_social,october_cookie_campaign,89655052,0,$0.00
2021-10-18,facebook,paid_social,october_cookie_campaign,2346072181,1,$296.06
2021-10-18,facebook,paid_social,october_cookie_campaign,2346249545,3,$879.00
2021-10-18,bing,ppc,october_ppc_cookie_campaign,cookies+wholesale,29,"$7,760.40"
2021-10-18,instagram_stories,paid_social,october_cookie_campaign,2348672809,1,$236.31
2021-10-18,Facebook,paid_social,october_cookie_campaign,2340970988,1,$241.36
2021-10-18,pinterest,paid_social,october_cookie_campaign,89651342,4,"$1,149.28"
2021-10-18,Facebook,paid_social,october_cookie_campaign,2341979950,1,$202.08
2021-10-18,facebook,paid_social,october_cookie_campaign,2346144342,3,$597.03
2021-10-18,facebook,paid_social,october_cookie_campaign,2344391120,3,$795.39
2021-10-18,Facebook,paid_social,october_cookie_campaign,2341277126,1,$220.21
2021-10-18,pinterest,paid_social,october_cookie_campaign,89651461,0,$0.00
2021-10-18,pinterest,paid_social,october_cookie_campaign,89651764,0,$0.00
2021-10-18,instagram_stories,paid_social,october_cookie_campaign,2343736709,2,$500.94
2021-10-19,amazon,programmatic,always_on_cookies,56790933026,11,"$3,283.72"
2021-10-19,google,ppc,october_ppc_cookie_campaign,cookies+wholesale,100,"$24,082.00"
2021-10-19,pinterest,paid_social,october_cookie_campaign,89652298,0,$0.00
2021-10-19,Facebook,paid_social,october_cookie_campaign,2347510410,3,$845.55
2021-10-19,google,ppc,october_ppc_cookie_campaign,cookie+gift+bundle,124,"$23,919.60"
2021-10-19,facebook,paid_social,october_cookie_campaign,2342240382,2,$599.50
2021-10-19,google,ppc,october_ppc_cookie_campaign,cookies+order+online,101,"$21,931.14"
2021-10-19,facebook,paid_social,october_cookie_campaign,2347300192,3,$796.62
2021-10-19,facebook,paid_social,october_cookie_campaign,2341968907,0,$0.00
2021-10-19,facebook,paid_social,october_cookie_campaign,2348802358,0,$0.00
2021-10-19,facebook,paid_social,october_cookie_campaign,2343645835,0,$0.00
2021-10-19,bing,ppc,october_ppc_cookie_campaign,cookie+vouchers,21,"$6,045.06"
2021-10-19,facebook,paid_social,october_cookie_campaign,2344843950,1,$278.64
2021-10-19,facebook,paid_social,october_cookie_campaign,2344608667,3,$792.87
2021-10-19,facebook,paid_social,october_cookie_campaign,2342763326,0,$0.00
2021-10-19,pinterest,paid_social,october_cookie_campaign,89650642,0,$0.00
2021-10-19,wholesalersRus,affiliate,20_off_promo,wholesale_tid_5678,8,"$2,380.88"
2021-10-19,Facebook,paid_social,october_cookie_campaign,2341277126,0,$0.00
2021-10-19,bing,ppc,october_ppc_cookie_campaign,cookies+order+online,21,"$4,654.02"
2021-10-19,facebook,paid_social,october_cookie_campaign,2344235838,0,$0.00
2021-10-19,facebook,paid_social,october_cookie_campaign,2344751613,1,$246.44
2021-10-19,facebook,paid_social,october_cookie_campaign,2341694718,1,$253.75
2021-10-19,facebook,paid_social,october_cookie_campaign,2348438397,0,$0.00
2021-10-19,instagram_stories,paid_social,october_cookie_campaign,2343736709,1,$297.17
2021-10-19,instagram_stories,paid_social,october_cookie_campaign,2341547820,0,$0.00
2021-10-19,facebook,paid_social,october_cookie_campaign,2344482216,0,$0.00
2021-10-19,facebook,paid_social,october_cookie_campaign,2346763930,2,$506.48
2021-10-19,facebook,paid_social,october_cookie_campaign,2346249545,2,$594.44
2021-10-19,Facebook,paid_social,october_cookie_campaign,2341979950,1,$232.17
2021-10-19,pinterest,paid_social,october_cookie_campaign,89655052,0,$0.00
2021-10-19,pinterest,paid_social,october_cookie_campaign,89654196,3,$570.36
2021-10-19,pinterest,paid_social,october_cookie_campaign,89651461,0,$0.00
2021-10-19,facebook,paid_social,october_cookie_campaign,2347458197,6,"$1,131.54"
2021-10-19,facebook,paid_social,october_cookie_campaign,2344391120,2,$379.32
2021-10-19,amazon,programmatic,always_on_cookies,56790903023,15,"$3,122.25"
2021-10-19,instagram_stories,paid_social,october_cookie_campaign,2348672809,1,$242.09
2021-10-19,instagram_stories,paid_social,october_cookie_campaign,2343120456,0,$0.00
2021-10-19,pinterest,paid_social,october_cookie_campaign,89653701,0,$0.00
2021-10-19,google,ppc,october_ppc_cookie_campaign,chocolate+cookies+today,119,"$30,806.72"
2021-10-19,facebook,paid_social,october_cookie_campaign,2341365494,1,$249.44
2021-10-19,facebook,paid_social,october_cookie_campaign,2345132842,0,$0.00
2021-10-19,facebook,paid_social,october_cookie_campaign,2343145229,0,$0.00
2021-10-19,facebook,paid_social,october_cookie_campaign,2347100098,1,$262.73
2021-10-19,google,ppc,october_ppc_cookie_campaign,cookie+vouchers,117,"$33,039.63"
2021-10-19,facebook,paid_social,october_cookie_campaign,2348601871,0,$0.00
2021-10-19,facebook,paid_social,october_cookie_campaign,2344469921,0,$0.00
2021-10-19,instagram_stories,paid_social,october_cookie_campaign,2345905323,0,$0.00
2021-10-19,facebook,paid_social,october_cookie_campaign,2347689348,2,$589.58
2021-10-19,facebook,paid_social,october_cookie_campaign,2342514859,0,$0.00
2021-10-19,Facebook,paid_social,october_cookie_campaign,2343648870,1,$265.49
2021-10-19,facebook,paid_social,october_cookie_campaign,2340219276,1,$271.73
2021-10-19,amazon,programmatic,always_on_cookies,56756903049,13,"$3,758.82"
2021-10-19,facebook,paid_social,october_cookie_campaign,2348352637,0,$0.00
2021-10-19,Facebook,paid_social,october_cookie_campaign,2347612187,0,$0.00
2021-10-19,instagram_stories,paid_social,october_cookie_campaign,2341713241,0,$0.00
2021-10-19,facebook,paid_social,october_cookie_campaign,2340195723,0,$0.00
2021-10-19,facebook,paid_social,october_cookie_campaign,2344439122,0,$0.00
2021-10-19,facebook,paid_social,october_cookie_campaign,2343756859,0,$0.00
2021-10-19,facebook,paid_social,october_cookie_campaign,2343771880,0,$0.00
2021-10-19,facebook,paid_social,october_cookie_campaign,2343171260,0,$0.00
2021-10-19,pinterest,paid_social,october_cookie_campaign,89651342,4,$746.60
2021-10-19,Facebook,paid_social,october_cookie_campaign,2340970988,1,$217.59
2021-10-19,Facebook,paid_social,october_cookie_campaign,2341424876,3,$807.06
2021-10-19,facebook,paid_social,october_cookie_campaign,2346384085,1,$216.65
2021-10-19,bing,ppc,october_ppc_cookie_campaign,oat+and+nut+cookies,30,"$6,747.00"
2021-10-19,facebook,paid_social,october_cookie_campaign,2340153859,0,$0.00
2021-10-19,facebook,paid_social,october_cookie_campaign,2342168712,3,$819.81
2021-10-19,facebook,paid_social,october_cookie_campaign,2346072181,1,$244.11
2021-10-19,facebook,paid_social,october_cookie_campaign,2348209932,6,"$1,639.50"
2021-10-19,instagram_stories,paid_social,october_cookie_campaign,2345784317,3,$888.69
2021-10-19,facebook,paid_social,october_cookie_campaign,2345041086,0,$0.00
2021-10-19,wholesalersRus,affiliate,20_off_promo,wholesale_tid_9761,15,"$3,789.60"
2021-10-19,pinterest,paid_social,october_cookie_campaign,89651764,1,$286.22
2021-10-19,instagram_stories,paid_social,october_cookie_campaign,2344337612,0,$0.00
2021-10-19,instagram_stories,paid_social,october_cookie_campaign,2348557655,1,$190.29
2021-10-19,facebook,paid_social,october_cookie_campaign,2343687120,2,$458.46
2021-10-19,pinterest,paid_social,october_cookie_campaign,89658228,2,$380.88
2021-10-19,Facebook,paid_social,october_cookie_campaign,2342630915,3,$598.86
2021-10-19,facebook,paid_social,october_cookie_campaign,2344541199,0,$0.00
2021-10-19,facebook,paid_social,october_cookie_campaign,2346144342,0,$0.00
2021-10-19,bing,ppc,october_ppc_cookie_campaign,cookies+wholesale,22,"$4,077.04"
2021-10-19,google,ppc,october_ppc_cookie_campaign,oat+and+nut+cookies,118,"$34,762.80"
2021-10-19,bing,ppc,october_ppc_cookie_campaign,cookie+gift+bundle,21,"$5,140.38"
2021-10-19,wholesalersRus,affiliate,20_off_promo,wholesale2_tid_8342,0,$0.00
2021-10-19,bing,ppc,october_ppc_cookie_campaign,chocolate+cookies+today,30,"$5,524.20"
2021-10-20,facebook,paid_social,october_cookie_campaign,2346072181,1,$295.25
2021-10-20,facebook,paid_social,october_cookie_campaign,2347458197,4,$936.12
2021-10-20,instagram_stories,paid_social,october_cookie_campaign,2345784317,3,$578.43
2021-10-20,facebook,paid_social,october_cookie_campaign,2343145229,0,$0.00
2021-10-20,bing,ppc,october_ppc_cookie_campaign,chocolate+cookies+today,22,"$6,211.48"
2021-10-20,Facebook,paid_social,october_cookie_campaign,2341424876,1,$290.22
2021-10-20,instagram_stories,paid_social,october_cookie_campaign,2341547820,0,$0.00
2021-10-20,facebook,paid_social,october_cookie_campaign,2344608667,2,$437.36
2021-10-20,bing,ppc,october_ppc_cookie_campaign,cookies+order+online,26,"$6,112.86"
2021-10-20,facebook,paid_social,october_cookie_campaign,2346144342,2,$428.94
2021-10-20,facebook,paid_social,october_cookie_campaign,2347100098,1,$299.14
2021-10-20,amazon,programmatic,always_on_cookies,56756903049,12,"$2,496.36"
2021-10-20,pinterest,paid_social,october_cookie_campaign,89652298,0,$0.00
2021-10-20,facebook,paid_social,october_cookie_campaign,2348438397,0,$0.00
2021-10-20,facebook,paid_social,october_cookie_campaign,2346249545,0,$0.00
2021-10-20,facebook,paid_social,october_cookie_campaign,2344235838,0,$0.00
2021-10-20,facebook,paid_social,october_cookie_campaign,2342240382,2,$493.06
2021-10-20,facebook,paid_social,october_cookie_campaign,2344843950,1,$242.71
2021-10-20,bing,ppc,october_ppc_cookie_campaign,cookie+vouchers,25,"$6,428.50"
2021-10-20,Facebook,paid_social,october_cookie_campaign,2347612187,1,$274.52
2021-10-20,Facebook,paid_social,october_cookie_campaign,2347510410,2,$425.30
2021-10-20,facebook,paid_social,october_cookie_campaign,2342763326,1,$226.80
2021-10-20,instagram_stories,paid_social,october_cookie_campaign,2348557655,1,$184.64
2021-10-20,google,ppc,october_ppc_cookie_campaign,chocolate+cookies+today,109,"$25,024.22"
2021-10-20,bing,ppc,october_ppc_cookie_campaign,oat+and+nut+cookies,21,"$5,109.09"
2021-10-20,facebook,paid_social,october_cookie_campaign,2344482216,0,$0.00
2021-10-20,pinterest,paid_social,october_cookie_campaign,89651342,2,$459.46
2021-10-20,facebook,paid_social,october_cookie_campaign,2343645835,0,$0.00
2021-10-20,pinterest,paid_social,october_cookie_campaign,89651461,0,$0.00
2021-10-20,Facebook,paid_social,october_cookie_campaign,2343648870,1,$247.81
2021-10-20,wholesalersRus,affiliate,20_off_promo,wholesale_tid_9761,11,"$2,917.97"
2021-10-20,facebook,paid_social,october_cookie_campaign,2344439122,1,$199.66
2021-10-20,facebook,paid_social,october_cookie_campaign,2343171260,0,$0.00
2021-10-20,facebook,paid_social,october_cookie_campaign,2344751613,1,$214.92
2021-10-20,google,ppc,october_ppc_cookie_campaign,oat+and+nut+cookies,111,"$20,771.43"
2021-10-20,google,ppc,october_ppc_cookie_campaign,cookies+order+online,114,"$20,882.52"
2021-10-20,Facebook,paid_social,october_cookie_campaign,2341277126,1,$201.70
2021-10-20,facebook,paid_social,october_cookie_campaign,2341968907,0,$0.00
2021-10-20,facebook,paid_social,october_cookie_campaign,2344469921,0,$0.00
2021-10-20,bing,ppc,october_ppc_cookie_campaign,cookie+gift+bundle,30,"$5,582.40"
2021-10-20,facebook,paid_social,october_cookie_campaign,2342168712,4,$765.44
2021-10-20,instagram_stories,paid_social,october_cookie_campaign,2345905323,0,$0.00
2021-10-20,instagram_stories,paid_social,october_cookie_campaign,2343736709,0,$0.00
2021-10-20,facebook,paid_social,october_cookie_campaign,2340195723,0,$0.00
2021-10-20,google,ppc,october_ppc_cookie_campaign,cookie+gift+bundle,109,"$21,596.17"
2021-10-20,facebook,paid_social,october_cookie_campaign,2348802358,0,$0.00
2021-10-20,facebook,paid_social,october_cookie_campaign,2348209932,6,"$1,219.68"
2021-10-20,facebook,paid_social,october_cookie_campaign,2341694718,1,$257.86
2021-10-20,Facebook,paid_social,october_cookie_campaign,2340970988,3,$681.30
2021-10-20,facebook,paid_social,october_cookie_campaign,2344541199,2,$547.08
2021-10-20,amazon,programmatic,always_on_cookies,56790933026,14,"$4,036.06"
2021-10-20,facebook,paid_social,october_cookie_campaign,2348601871,1,$226.85
2021-10-20,facebook,paid_social,october_cookie_campaign,2346763930,1,$264.74
2021-10-20,Facebook,paid_social,october_cookie_campaign,2341979950,1,$217.27
2021-10-20,pinterest,paid_social,october_cookie_campaign,89653701,0,$0.00
2021-10-20,instagram_stories,paid_social,october_cookie_campaign,2348672809,0,$0.00
2021-10-20,facebook,paid_social,october_cookie_campaign,2343687120,1,$222.54
2021-10-20,wholesalersRus,affiliate,20_off_promo,wholesale_tid_5678,13,"$3,799.25"
2021-10-20,facebook,paid_social,october_cookie_campaign,2340153859,0,$0.00
2021-10-20,google,ppc,october_ppc_cookie_campaign,cookies+wholesale,104,"$22,202.96"
2021-10-20,wholesalersRus,affiliate,20_off_promo,wholesale2_tid_8342,4,"$4,601.52"
2021-10-20,facebook,paid_social,october_cookie_campaign,2346384085,1,$247.78
2021-10-20,facebook,paid_social,october_cookie_campaign,2345041086,0,$0.00
2021-10-20,facebook,paid_social,october_cookie_campaign,2342514859,0,$0.00
2021-10-20,pinterest,paid_social,october_cookie_campaign,89650642,0,$0.00
2021-10-20,Facebook,paid_social,october_cookie_campaign,2342630915,3,$752.67
2021-10-20,bing,ppc,october_ppc_cookie_campaign,cookies+wholesale,26,"$4,750.72"
2021-10-20,facebook,paid_social,october_cookie_campaign,2348352637,0,$0.00
2021-10-20,facebook,paid_social,october_cookie_campaign,2345132842,1,$293.99
2021-10-20,pinterest,paid_social,october_cookie_campaign,89654196,0,$0.00
2021-10-20,instagram_stories,paid_social,october_cookie_campaign,2344337612,0,$0.00
2021-10-20,facebook,paid_social,october_cookie_campaign,2343771880,0,$0.00
2021-10-20,instagram_stories,paid_social,october_cookie_campaign,2343120456,0,$0.00
2021-10-20,google,ppc,october_ppc_cookie_campaign,cookie+vouchers,101,"$23,794.59"
2021-10-20,amazon,programmatic,always_on_cookies,56790903023,12,"$2,256.84"
2021-10-20,facebook,paid_social,october_cookie_campaign,2341365494,0,$0.00
2021-10-20,instagram_stories,paid_social,october_cookie_campaign,2341713241,0,$0.00
2021-10-20,facebook,paid_social,october_cookie_campaign,2343756859,0,$0.00
2021-10-20,facebook,paid_social,october_cookie_campaign,2347689348,0,$0.00
2021-10-20,facebook,paid_social,october_cookie_campaign,2340219276,1,$290.34
2021-10-20,pinterest,paid_social,october_cookie_campaign,89658228,0,$0.00
2021-10-20,pinterest,paid_social,october_cookie_campaign,89655052,0,$0.00
2021-10-20,facebook,paid_social,october_cookie_campaign,2347300192,3,$897.78
2021-10-20,pinterest,paid_social,october_cookie_campaign,89651764,0,$0.00
2021-10-20,facebook,paid_social,october_cookie_campaign,2344391120,4,"$1,157.04"
2021-10-21,amazon,programmatic,always_on_cookies,56790933026,11,"$3,061.19"
2021-10-21,pinterest,paid_social,october_cookie_campaign,89650642,0,$0.00
2021-10-21,facebook,paid_social,october_cookie_campaign,2345132842,1,$296.64
2021-10-21,Facebook,paid_social,october_cookie_campaign,2341979950,1,$210.65
2021-10-21,instagram_stories,paid_social,october_cookie_campaign,2343120456,0,$0.00
2021-10-21,instagram_stories,paid_social,october_cookie_campaign,2341713241,0,$0.00
2021-10-21,facebook,paid_social,october_cookie_campaign,2343687120,1,$275.19
2021-10-21,facebook,paid_social,october_cookie_campaign,2344469921,0,$0.00
2021-10-21,facebook,paid_social,october_cookie_campaign,2341365494,2,$561.66
2021-10-21,google,ppc,october_ppc_cookie_campaign,cookie+vouchers,124,"$25,984.20"
2021-10-21,instagram_stories,paid_social,october_cookie_campaign,2345784317,3,$682.47
2021-10-21,google,ppc,october_ppc_cookie_campaign,oat+and+nut+cookies,100,"$26,392.00"
2021-10-21,Facebook,paid_social,october_cookie_campaign,2340970988,3,$729.30
2021-10-21,google,ppc,october_ppc_cookie_campaign,cookies+order+online,110,"$23,837.00"
2021-10-21,facebook,paid_social,october_cookie_campaign,2348601871,1,$202.16
2021-10-21,facebook,paid_social,october_cookie_campaign,2347458197,7,"$1,590.61"
2021-10-21,facebook,paid_social,october_cookie_campaign,2343771880,0,$0.00
2021-10-21,facebook,paid_social,october_cookie_campaign,2347100098,1,$250.85
2021-10-21,Facebook,paid_social,october_cookie_campaign,2347612187,0,$0.00
2021-10-21,bing,ppc,october_ppc_cookie_campaign,cookie+gift+bundle,29,"$6,814.42"
2021-10-21,pinterest,paid_social,october_cookie_campaign,89658228,0,$0.00
2021-10-21,facebook,paid_social,october_cookie_campaign,2344439122,0,$0.00
2021-10-21,wholesalersRus,affiliate,20_off_promo,wholesale2_tid_8342,1,"$1,325.57"
2021-10-21,facebook,paid_social,october_cookie_campaign,2348209932,3,$620.37
2021-10-21,instagram_stories,paid_social,october_cookie_campaign,2345905323,0,$0.00
2021-10-21,pinterest,paid_social,october_cookie_campaign,89651764,0,$0.00
2021-10-21,facebook,paid_social,october_cookie_campaign,2344608667,1,$288.43
2021-10-21,facebook,paid_social,october_cookie_campaign,2343645835,0,$0.00
2021-10-21,Facebook,paid_social,october_cookie_campaign,2341277126,2,$411.08
2021-10-21,facebook,paid_social,october_cookie_campaign,2348802358,0,$0.00
2021-10-21,facebook,paid_social,october_cookie_campaign,2342514859,0,$0.00
2021-10-21,google,ppc,october_ppc_cookie_campaign,cookie+gift+bundle,107,"$26,027.75"
2021-10-21,bing,ppc,october_ppc_cookie_campaign,cookies+order+online,27,"$5,828.49"
2021-10-21,facebook,paid_social,october_cookie_campaign,2345041086,0,$0.00
2021-10-21,Facebook,paid_social,october_cookie_campaign,2341424876,2,$456.22
2021-10-21,facebook,paid_social,october_cookie_campaign,2342240382,3,$643.44
2021-10-21,facebook,paid_social,october_cookie_campaign,2346144342,2,$363.14
2021-10-21,facebook,paid_social,october_cookie_campaign,2347689348,2,$512.50
2021-10-21,Facebook,paid_social,october_cookie_campaign,2342630915,3,$577.08
2021-10-21,wholesalersRus,affiliate,20_off_promo,wholesale_tid_5678,10,"$2,479.50"
2021-10-21,facebook,paid_social,october_cookie_campaign,2346249545,3,$589.50
2021-10-21,facebook,paid_social,october_cookie_campaign,2343145229,0,$0.00
2021-10-21,facebook,paid_social,october_cookie_campaign,2341694718,1,$230.00
2021-10-21,facebook,paid_social,october_cookie_campaign,2344843950,1,$196.27
2021-10-21,bing,ppc,october_ppc_cookie_campaign,chocolate+cookies+today,23,"$5,821.76"
2021-10-21,facebook,paid_social,october_cookie_campaign,2346072181,1,$217.59
2021-10-21,facebook,paid_social,october_cookie_campaign,2343171260,3,$576.00
